KF769008.1,MF072541.1.1360,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporales,Alternaria alternata,
KF769009.1,U04236.1.1766,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Parastagonospora nodorum,
KJ735660.1,EF071363.1.1528,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,uncultured Firmicutes bacterium,
KJ735663.1,JN546116.1.1420,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Incertae Sedis,Sarocladium,Paecilomyces sp. YK1,
KF768972.1,CP033200.1251956.1253485,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus,
KF768973.1,CP001686.739195.740721,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,Kytococcus sedentarius DSM 20547,
KF769002.1,GU322367.1.1719,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium sp. CF-25,
KF769003.1,GU322367.1.1719,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium sp. CF-25,
KF769005.1,GU322367.1.1719,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium sp. CF-25,
KF769006.1,AB028190.1.1770,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium namyslowskii,
KF769011.1,JF797221.1.1763,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Capnodiales,Acrodontium,Acrodontium crateriforme,
KJ735659.1,MG937664.1.1439,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Brevibacterium sp.,
KJ735664.1,HQ232180.1.1768,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Incertae Sedis,Sarocladium,Sarocladium bactrocephalum,
KF768977.1,AY622235.1.1437,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured actinobacterium,
KF768997.1,JX683275.1.1480,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,
KF768970.1,DQ531645.1.1461,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. N5,
KF768989.1,AY571831.1.1469,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. 44/31,
KF768990.1,JF417763.1.1497,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,uncultured bacterium,
KF768975.1,X83807.1.1451,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Oerskovia,Oerskovia enterophila,
KF768976.1,X83807.1.1451,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Oerskovia,Oerskovia enterophila,
KF768983.1,KX507899.1.1496,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,uncultured bacterium,
KF768984.1,KX507899.1.1496,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,uncultured bacterium,
KF768985.1,AB636962.1.1491,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,uncultured bacterium,
KF768986.1,KU514618.1.1499,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,uncultured bacterium,
KF768987.1,KM877021.1.1498,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,uncultured bacterium,
KF768988.1,KU514618.1.1499,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,uncultured bacterium,
KF769000.1,BBPC01010250.19359.21144,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Humulus lupulus var. lupulus,
KF769001.1,KC672425.1.1763,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,uncultured fungus,
KF769004.1,EU167574.1.3043,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium sp. CBS 280.49,
KF769010.1,AF388580.1.1775,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Incertae Sedis,Tetracladium,Tetracladium marchalianum,
KF769012.1,M89994.1.1709,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Microascales,Microascaceae,Microascus,Microascus cirrosus,
KF769014.1,AB028190.1.1770,Eukaryota,Amorphea,Obazoa,Opisthokonta,Nucletmycea,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium namyslowskii,
KJ735651.1,FJ192433.1.1497,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,uncultured Delftia sp.,
KJ735655.1,AY375144.1.1453,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Candidatus Obscuribacter,uncultured bacterium,
KJ735661.1,MG937664.1.1439,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Brevibacterium sp.,
KF768979.1,DQ026646.1.1528,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces netropsis,
KF768981.1,APON01000041.73481.75006,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter johnsonii CIP 64.6,
KF768993.1,KT719570.1.1429,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus circulans,
KF768999.1,AF385540.1.1490,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. oral clone CA007,
KJ735652.1,MG780343.1.1478,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia lacustris,
KJ735654.1,AY375144.1.1453,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Candidatus Obscuribacter,uncultured bacterium,
KJ735656.1,GQ103262.1.1346,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,uncultured bacterium,
KJ735657.1,GQ103262.1.1346,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,uncultured bacterium,
KJ735658.1,HM337593.1.1347,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,uncultured bacterium,
KJ735667.1,AY375144.1.1453,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Candidatus Obscuribacter,uncultured bacterium,
EU218842.1,JQ977262.1.1457,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus,Bacillus sp. Cza47,
EU218843.1,KR780376.1.1453,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. CS21,
EU218845.1,FR691463.1.1503,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,Paenisporosarcina sp. R-36744,
EU218847.1,MG205542.1.1503,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus endophyticus,
EU218848.1,EU621913.1.1477,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus,Paenibacillus sp. CCBAU 51494,
EU218849.1,KU285612.1.1475,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Psychrobacillus,Psychrobacillus psychrodurans,
AY169434.1,CP011010.373374.374918,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,
AY169433.1,AJ244647.1.1416,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. LMG 9567t1,
AY169432.1,CP027773.4763331.4764868,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Xylophilus,Variovorax sp. PMC12,
AY169431.1,CP027773.4763331.4764868,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Xylophilus,Variovorax sp. PMC12,
AY169430.1,CEAX01007560.346.1822,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,gut metagenome,
AY169429.1,CEAX01007560.346.1822,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,gut metagenome,
AY169428.1,FP929042.53.1573,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,[Eubacterium] rectale DSM 17629,
AY169427.1,CEAX01007560.346.1822,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,gut metagenome,
AY169426.1,AF032127.1.1469,Bacteria,Deinococcota,Deinococci,Thermales,Thermaceae,Thermus,Thermus scotoductus,
AY169425.1,AB547639.1.1489,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Ezakiella,[Bacteroides] coagulans,
AY169424.1,BABE01000454.586.2095,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,human gut metagenome,
AY169423.1,KJ809278.1.1457,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,uncultured bacterium,
AY169422.1,DQ905637.1.1494,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,uncultured bacterium,
AY169421.1,AB252202.1.1437,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Methylobacterium persicinum,
AY169420.1,AF032127.1.1469,Bacteria,Deinococcota,Deinococci,Thermales,Thermaceae,Thermus,Thermus scotoductus,
AY169419.1,BABE01000454.586.2095,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,human gut metagenome,
AY169418.1,KU978299.1.1504,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,uncultured bacterium,
AY169417.1,CP018756.4608395.4609921,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,
AY169416.1,AB238929.1.1492,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,
AY169415.1,ABVR01000038.1362.2880,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,Coprococcus comes ATCC 27758,
AY169414.1,GU269544.1.1452,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,Lactobacillus rogosae,
AY169413.1,AB640691.1.1483,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Finegoldia,Finegoldia magna,
AY169412.1,HQ816237.1.1451,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,uncultured organism,
AY169411.1,GQ898414.1.1490,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,uncultured bacterium,
MG642093.1,JF313081.1.1485,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. M9,
MG642094.1,KR052878.1.1429,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium hydrocarbonoxydans,
MG642095.1,FJ517612.1.1513,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter sp. DL5,
MG642096.1,JX205198.1.1468,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium,Cryobacterium psychrophilum,
MG642097.1,HQ845195.1.1475,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium,Cryobacterium flavum,
MG642098.1,KF381508.1.1462,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. THG-GM14,
MG642099.1,JQ928359.1.1418,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. P4,
MG642100.1,HQ917056.1.1393,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Mycetocola,Mycetocola sp. CGMCC 1.9890,
MG642101.1,CP025624.4794079.4795615,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. NC02,
MG642102.1,HE586391.1.1489,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas marginalis,
MG642103.1,KR052878.1.1429,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium hydrocarbonoxydans,
MG642104.1,HQ882804.1.1525,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,uncultured,Alcaligenaceae bacterium W36,
MG642105.1,CP015732.2820327.2821859,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Arthrobacter sp. U41,
MG642106.1,KM874403.1.1403,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium oxydans,
MG642107.1,HM334600.1.1347,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,uncultured bacterium,
MG642108.1,FPLS01016315.2.1361,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,metagenome,
MG642109.1,KF381508.1.1462,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. THG-GM14,
MG642110.1,DQ108394.1.1457,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. Tibet-IBa1,
MG642111.1,KR052878.1.1429,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium hydrocarbonoxydans,
MG642112.1,HQ882804.1.1525,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,uncultured,Alcaligenaceae bacterium W36,
MG642113.1,AJ786800.1.1476,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Candidimonas,Alcaligenes sp. R-21939,
MG642114.1,KR052878.1.1429,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium hydrocarbonoxydans,
MG642115.1,JF778715.1.1425,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter sp. HRB31,
MG642116.1,FPLS01046340.1.1340,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,uncultured,metagenome,
MG642117.1,FJ825541.1.1333,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,uncultured bacterium,
MG642118.1,KP330263.1.1426,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. TK24,
MG642119.1,KY405875.1.1434,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp.,
MG642120.1,KP330263.1.1426,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. TK24,
MG642121.1,JQ928359.1.1418,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. P4,
MG642122.1,JQ928359.1.1418,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. P4,
MG642123.1,HM334600.1.1347,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,uncultured bacterium,
MG642124.1,FR682688.1.1467,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. R-36680,
MG642125.1,JQ855570.1.1282,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agreia,uncultured bacterium,
MG642126.1,EF515476.1.1385,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,uncultured bacterium,
MG642127.1,KR052878.1.1429,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium hydrocarbonoxydans,
MG642128.1,JF778686.1.1461,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,Sporosarcina sp. DRB15,
MG642129.1,CP018620.1482358.1483920,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus xylanexedens,
MG642130.1,FPLS01016315.2.1361,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,metagenome,
MG642131.1,JX097011.1.1413,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. C3502,
MG642137.1,AM931710.1.1516,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia antarctica,
MG642138.1,FPLS01010901.15.1484,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,metagenome,
MG642139.1,KC442337.1.1373,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Paralcaligenes,Pusillimonas sp. CH15,
MG642140.1,KR052878.1.1429,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium hydrocarbonoxydans,
MG642141.1,HM278743.1.1342,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Conyzicola,uncultured bacterium,
MG680928.1,KP749334.1.1390,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp. N21_016-9,
MG680933.1,CP014616.4651535.4653092,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina psychrophila,
MG680934.1,D16277.1.1485,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina psychrophila,
MH321580.1,CP012996.6075500.6077025,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter sp. PACM 27299,
MH321581.1,CP007595.2909435.2910963,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. PAMC 25486,
MH321582.1,JX205198.1.1468,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium,Cryobacterium psychrophilum,
MH321583.1,KP330263.1.1426,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. TK24,
MH321584.1,FR822987.1.1475,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Arthrobacter sp. R-36715,
MH321585.1,JQ977641.1.1389,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Phyllobacterium,Phyllobacterium sp. Cza32,
MH321586.1,LMPZ01000003.219530.220994,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. Leaf363,
MH321587.1,KC442319.1.1285,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp. H43,
MH321588.1,HQ882804.1.1525,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,uncultured,Alcaligenaceae bacterium W36,
MH321589.1,JQ087167.1.1460,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas,uncultured Alcaligenaceae bacterium,
MH321590.1,KR006240.1.1251,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,
MH321591.1,KT280481.1.1458,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,uncultured bacterium,
MH321592.1,KX099264.1.1452,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. (in: Bacteria),
MH321593.1,CP018620.1482358.1483920,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus xylanexedens,
MH321594.1,HQ457013.1.1476,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus pumilus,
MH321595.1,AB074523.1.1498,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,[Aquaspirillum] arcticum group,Aquaspirillum arcticum,
MH321596.1,CP015732.2820327.2821859,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Arthrobacter sp. U41,
MH321597.1,LMHT01000001.79241.80731,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium sp. Root700,
MH321598.1,DQ989232.1.1402,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Phyllobacterium,Phyllobacterium sp. CCBAU 81168,
MH321599.1,MH764438.1.1411,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. (in: Bacteria),
MH321601.1,CP000927.4027578.4029056,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter sp. K31,
MH321602.1,GQ232740.1.1400,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas,Pusillimonas harenae,
MH321603.1,CP016282.1358951.1360459,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium,Cryobacterium arcticum,
MN577392.1,KM100587.1.1431,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. THG-J11,
MN577393.1,KC209818.1.1415,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,Dietzia sp. X-b1,
MN577394.1,FJ477326.1.1459,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,uncultured bacterium,
MN577395.1,JF694796.1.1460,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Arthrobacter sp. BLH-5H2,
MN577397.1,EF103202.1.1400,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Salinibacterium,Rhodococcus sp. MSCB-5,
MN577399.1,AM423088.1.1339,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium hominis,
MN577401.1,KC019199.1.1442,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. AB68,
MN577406.1,CP019171.764105.765617,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans,
MN577408.1,DQ173002.1.1405,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. TSBY-37,
LC524092.1,JN874087.1.1459,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,uncultured bacterium,
LC524093.1,CP012605.3233819.3235341,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524094.1,DQ270713.1.1417,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,Halomonas sp. B-1033,
LC524095.1,FJ628242.1.1485,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,uncultured bacterium,
LC524096.1,FJ628236.1.1475,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,uncultured bacterium,
LC524097.1,EU704912.1.1289,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,uncultured bacterium,
LC524098.1,FJ562130.1.1299,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,uncultured bacterium,
LC524099.1,KJ848571.1.1434,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524100.1,AM712353.1.1458,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Thioreductoraceae,Thioreductor,uncultured Epsilonproteobacteria bacterium,
LC524101.1,KX508068.1.1492,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,uncultured bacterium,
LC524102.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524103.1,KJ848571.1.1434,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524104.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524105.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
